,LNCAP_Hypoxia_S1,LNCAP_Hypoxia_S2,LNCAP_Normoxia_S1,LNCAP_Normoxia_S2,PC3_Hypoxia_S1,PC3_Hypoxia_S2,PC3_Normoxia_S1,PC3_Normoxia_S2
ENSG00000010404,181.1636787,77.51225854,127.3246236,63.55960654,208.0882584,199.855416,208.9501946,190.4082955
ENSG00000010438,0,0.478470732,0.548813033,1.753368456,59.27362513,53.53270072,14.9250139,30.24131752
ENSG00000010539,256.9230352,275.1206707,286.480403,218.7327149,126.114096,157.0292554,137.3101279,147.8464412
ENSG00000010610,8.234712667,9.569414634,4.939317293,8.328500167,0,0,0,0
ENSG00000010626,250.3352651,248.3263098,331.4830717,294.5659006,109.7192635,135.6161752,140.2951307,112.0048797
ENSG00000010671,3.842865911,1.913882927,4.939317293,3.506736912,12.6114096,7.13769343,11.94001112,21.28092715
ENSG00000010704,76.85731822,95.69414634,123.4829323,85.47671224,8.827986722,0,5.970005561,1.120048797
ENSG00000010803,1278.027406,1210.05248,1370.386142,1338.258474,583.9082646,546.0335474,579.0905394,721.3114254
ENSG00000010810,138.8921536,126.7947439,49.94198596,78.46323841,394.7371206,378.2977518,340.290317,337.1346879
ENSG00000010818,1623.885338,1635.891432,981.8265152,837.2334378,2459.224873,2223.391503,1214.896132,1283.575922
ENSG00000010932,14.8224828,16.26800488,18.11083007,21.04042147,5.044563841,10.70654014,5.970005561,4.480195189
ENSG00000011007,1661.216035,1722.494634,1433.499641,1366.750712,900.4546456,877.9362918,874.6058147,894.9189889
ENSG00000011009,536.9032659,536.3656902,411.0609614,495.3265889,295.1069847,314.0585109,423.8703948,358.4156151
ENSG00000011021,545.1379785,608.6147707,404.475205,371.2757706,228.2665138,228.4061897,197.0101835,246.4107354
ENSG00000011028,4.9408276,1.913882927,7.134569423,5.698447483,418.6987988,428.2616058,301.4852808,308.0134192
ENSG00000011105,415.0295184,412.4417707,473.0768341,595.706933,454.0107457,517.4827736,650.7306062,602.5862529
ENSG00000011114,1477.307452,1476.560678,1240.317454,1028.3506,638.1373259,606.7039415,528.3454922,534.2632762
ENSG00000011132,203.6718933,198.0868829,161.3510316,206.0207936,221.960809,246.2504233,289.5452697,305.7733216
ENSG00000011143,385.3845528,403.3508268,365.5094797,350.2353491,303.9349714,374.7289051,474.6154421,451.3796652
ENSG00000011198,858.0570599,831.5821317,878.6496651,757.016831,2270.053728,2284.061897,1364.146271,1498.625291
ENSG00000011201,1.646942533,0.478470732,2.744065163,1.315026342,5455.695794,5314.012758,3886.47362,4140.820403
ENSG00000011243,2004.329063,1918.667634,1200.254102,1203.687445,799.5633688,681.6497225,632.8205895,657.4686439
ENSG00000011258,1086.433091,1051.678668,1026.829184,875.8075439,2157.812183,2077.068788,1644.736532,1687.913537
ENSG00000011260,617.60345,618.6626561,709.0664381,665.4033291,339.2469183,317.6273576,346.2603225,365.1359079
ENSG00000011275,816.8834965,861.7257878,624.549231,633.4043548,1437.700695,1395.419065,1379.071285,1384.380313
ENSG00000011295,2635.108053,2640.679968,1882.977515,1611.783953,775.6016906,877.9362918,734.310684,866.917769
ENSG00000011304,3637.547075,3838.770681,4182.504121,3972.256238,3629.563684,3461.781313,2695.457511,2847.164042
ENSG00000011332,137.2452111,113.8760341,118.543615,121.8591077,64.31818897,78.51462772,92.5350862,98.56429415
ENSG00000011347,2183.845799,1892.830215,1527.34667,1633.701059,145.0312104,164.1669489,110.4451029,169.1273684
ENSG00000011376,1252.774287,1251.200963,1868.708376,1853.310458,870.1872626,806.5593575,1134.301057,1131.249285
ENSG00000011405,3309.805511,3176.567188,2475.146777,1924.321881,2637.045748,2048.518014,2059.651919,2105.691739
ENSG00000011422,37.87967827,40.6700122,20.85489524,22.79378993,2780.815817,3436.799386,2065.621924,1929.844077
ENSG00000011426,2511.587363,2580.871127,3458.619731,2672.133527,13404.66727,12023.44458,10411.6897,11303.53246
ENSG00000011451,2798.704345,2701.445751,1302.882139,1470.637793,824.786188,842.2478247,856.695798,786.2742556
ENSG00000011454,3054.529419,3076.566805,3058.53503,2685.283791,538.50719,460.3812262,441.7804115,477.1407876
ENSG00000011478,72.46547147,69.85672683,61.46705965,80.21660687,166.4706068,192.7177226,217.905203,203.8488811
ENSG00000011485,834.9998644,835.4098976,976.3383849,974.4345195,623.0036344,638.8235619,898.485837,859.0774274
ENSG00000011523,316.7619472,270.8144341,411.6097744,384.8643761,509.5009479,585.2908612,674.6106284,762.7532308
ENSG00000011566,831.7059793,775.1225854,678.3329082,557.132827,1071.969816,1034.965547,731.3256812,880.3583545
ENSG00000011590,26.35108053,23.44506585,44.45385564,53.47773791,2.522281921,3.568846715,11.94001112,19.04082955
ENSG00000011638,312.9190813,305.7427976,239.8312952,225.7461887,285.017857,271.2323503,265.6652475,235.2102474
ENSG00000011677,98.26757116,104.3066195,99.33515889,103.4487389,321.5909449,246.2504233,191.040178,202.7288323
ENSG00000012048,1136.939329,1186.607415,1897.795467,1561.37461,850.0090072,910.0559123,982.0659148,1023.724601
ENSG00000012061,255.2760927,275.1206707,290.3220942,339.7151384,1010.173909,1188.425956,1014.900945,880.3583545
ENSG00000012124,7.685731822,9.569414634,3.841691228,1.315026342,0,0,5.970005561,0
ENSG00000012171,267.9026521,254.0679585,133.3615669,233.1980047,377.0811471,431.8304525,262.6802447,273.2919065
ENSG00000012174,1030.986026,1092.34868,1243.610332,1000.735046,3621.996838,3968.557547,3761.103504,3800.325569
ENSG00000012211,286.01902,309.5705634,236.538417,295.0042428,146.2923514,132.0473284,188.0551752,154.566734
ENSG00000012223,11.52859773,13.39718049,58.17418145,112.6539233,0,0,0,0
ENSG00000012232,681.285228,681.342322,476.3697123,515.051984,1810.998419,1787.992204,1734.286616,1773.037246
ENSG00000012504,1.097961689,1.913882927,0,0.438342114,0,0,0,0
ENSG00000012660,90352.36534,97205.15691,47494.82865,42300.45235,8370.192553,8008.492028,8563.972978,8115.873584
ENSG00000012779,8.783693511,6.698590244,3.841691228,4.821763255,74.40731666,82.08347444,59.70005561,39.2017079
ENSG00000012817,1068.865704,1126.320102,1142.079921,1101.11539,0,0,0,0
ENSG00000012822,1684.822212,1475.603737,907.1879428,840.7401747,1446.528681,1384.712525,752.2207007,922.9202088
ENSG00000012963,988.16552,977.9941756,1030.122062,959.5308877,658.3155813,581.7220145,602.9705617,603.7063017
ENSG00000012983,1903.865569,1779.911122,1238.122201,1013.446968,5290.486328,4846.493839,3104.402892,3278.382829
ENSG00000013016,312.9190813,332.0586878,389.6572531,518.997063,369.5143014,310.4896642,477.6004449,405.4576646
ENSG00000013275,1891.78799,1902.8781,1723.821735,1925.636907,2054.398624,1927.177226,1779.061657,1840.240174
ENSG00000013288,1029.888064,1078.9515,1038.903071,982.3246776,191.693426,182.0111825,173.1301613,176.9677099
ENSG00000013293,0,0.956941463,0,0,3.783422881,3.568846715,5.970005561,0
ENSG00000013297,4.9408276,5.263178049,3.841691228,1.753368456,298.8904076,385.4354452,373.1253476,458.099958
ENSG00000013306,1677.13648,1691.394037,1669.489245,2392.032916,5976.547011,6127.709809,7534.147018,6983.50425
ENSG00000013364,121.3247666,123.4454488,164.0950967,208.2125042,591.4751104,617.4104817,623.8655811,638.4278144
ENSG00000013374,1836.340925,1855.987968,2420.814287,2246.064992,1243.484987,1131.324409,1247.731162,1327.257825
ENSG00000013375,1070.512647,1199.047654,1408.254242,1205.440814,2146.461914,2109.188408,1373.101279,1531.106706
ENSG00000013392,870.1346385,998.0899463,1019.145801,939.8054925,132.4198008,110.6342482,71.64006673,90.72395257
ENSG00000013441,6297.908248,5569.877788,2530.576893,2208.367571,3333.195558,2958.573927,1611.901502,1379.900118
ENSG00000013503,742.7710825,843.5439,1439.536584,1209.824235,865.1426987,781.5774305,979.080912,1005.80382
ENSG00000013523,684.0301322,644.9785463,608.0848401,669.7867503,157.64262,199.855416,280.5902614,295.6928824
ENSG00000013561,1337.866318,1342.110402,1296.845196,1294.862605,783.1685363,720.9070364,698.4906507,754.9128893
ENSG00000013563,240.4536099,230.6228927,147.0818927,181.9119773,89.54100818,117.7719416,122.385114,101.9244405
ENSG00000013573,628.0340861,583.7342927,532.8974546,522.9421421,324.1132268,303.3519708,405.9603782,378.5764934
ENSG00000013583,733.987389,793.7829439,1164.581255,940.2438346,486.8004107,442.5369926,492.5254588,452.499714
ENSG00000013588,1.646942533,1.913882927,4.939317293,2.19171057,14829.75655,14821.42041,6316.265884,6459.321413
ENSG00000013619,59.2899312,44.49777805,31.83115589,30.68394798,239.6167825,260.5258102,205.9651919,243.050589
ENSG00000013725,0,0,0,0,12.6114096,10.70654014,17.91001668,15.68068316
ENSG00000013810,2184.39478,2211.491722,2031.157033,1957.197539,865.1426987,731.6135765,1104.451029,954.2815752
ENSG00000014123,1892.336971,1799.528422,2714.429259,2264.475361,931.9831696,1031.396701,1032.810962,1089.80748
ENSG00000014138,102.1104371,109.5697976,91.65177644,95.12023875,331.6800726,431.8304525,477.6004449,425.6185429
ENSG00000014164,127.3635559,136.8426293,113.6042977,145.5295819,302.6738305,392.5731386,286.5602669,351.6953223
ENSG00000014216,2148.711025,2150.247468,1536.676491,1802.024431,4277.790137,4218.376817,2868.587672,2802.36209
ENSG00000014257,173.4779468,195.2160585,659.6732651,604.0354332,73.1461757,89.22116787,59.70005561,44.80195189
ENSG00000014641,1407.586885,1471.775971,1606.375746,1581.538347,2262.486883,2341.163445,1901.446771,1874.961686
ENSG00000014824,5136.813762,4850.736278,5729.60806,5481.468136,2620.650915,2637.377722,1626.826515,1615.110365
ENSG00000014914,115.8349582,141.1488659,107.0185413,81.96997533,1078.275521,1338.317518,719.3856701,694.4302542
ENSG00000014919,398.0111122,465.552022,559.7892932,557.5711691,742.8120256,824.4035911,498.4954644,566.7446914
ENSG00000015133,2583.503854,2519.626873,1732.053931,1724.437877,158.903761,178.4423357,158.2051474,207.2090275
ENSG00000015153,359.5824531,341.6281024,336.971202,257.3068209,528.4180624,424.6927591,435.810406,467.0603484
ENSG00000015171,3388.858753,3457.429507,4074.936767,3439.670569,1983.774731,1841.524905,1832.791707,1990.326713
ENSG00000015285,55.44706529,37.79918781,39.51453834,40.32747449,5.044563841,7.13769343,2.985002781,8.960390377
ENSG00000015413,1.097961689,0,0,0.438342114,0,0,0,0
ENSG00000015475,175.6738702,144.498161,167.936788,208.6508463,495.6283974,431.8304525,438.7954087,387.5368838
ENSG00000015479,155.361579,116.2683878,133.3615669,110.0238706,97.10785394,49.96385401,89.55008342,113.1249285
ENSG00000015520,27.99802307,19.6173,19.20845614,20.16373725,1.26114096,7.13769343,0,2.240097594
ENSG00000015532,449.0663308,436.8437781,454.966004,530.393958,924.4163239,1038.534394,1271.611185,1260.054897
ENSG00000015568,58.74095036,10.04788537,4.939317293,3.068394798,10.08912768,14.27538686,2.985002781,0
ENSG00000015592,37.33069742,36.36377561,10.97626065,64.43629077,0,0,0,0
ENSG00000015676,1021.653352,1010.530185,1147.019238,1421.981818,940.8111564,1031.396701,1271.611185,1213.012847
ENSG00000016082,3.293885067,4.306236585,13.72032581,8.766842281,8.827986722,3.568846715,11.94001112,24.64107354
ENSG00000016391,710.9301936,711.9644488,613.0241574,583.4333538,51.70677937,67.80808758,116.4151084,122.0853189
ENSG00000016402,11.52859773,7.655531707,8.781008521,14.46528976,68.10161185,60.67039415,83.58007786,92.96405016
ENSG00000016602,0,0,0,0.438342114,0,3.568846715,0,0
ENSG00000016864,850.9203089,819.1418927,804.5599057,906.0531497,1084.581226,1252.665197,1194.001112,1048.365674
ENSG00000017260,3487.675305,3537.81259,3134.820042,2713.337686,3838.913083,3775.839824,3002.912797,3037.572338
ENSG00000017427,147.6758472,147.3689854,43.9050426,39.88913238,0,3.568846715,0,0
ENSG00000017483,4.9408276,2.392353659,7.134569423,2.630052684,35.31194689,46.39500729,2.985002781,8.960390377
ENSG00000017797,2096.557845,2190.91748,1791.325738,1774.84722,301.4126895,292.6454306,283.5752642,356.1755175
ENSG00000018189,429.3030204,433.0160122,551.0082847,488.3131151,201.7825536,174.873489,238.8002224,294.5728336
ENSG00000018236,0,0,0,0,1092.148072,1099.204788,788.0407341,872.518013
ENSG00000018280,25.25311884,24.40200732,20.85489524,39.45079026,25.22281921,49.96385401,11.94001112,6.720292783
ENSG00000018408,73.56343316,90.43096829,95.49346766,86.79173858,3120.062736,2790.838131,2510.387338,2924.447409
ENSG00000018510,1032.083988,1017.707246,966.4597503,743.4282254,3273.921933,2847.939678,2695.457511,2837.083603
ENSG00000018610,290.4108667,283.2546732,374.2904882,384.426034,138.7255056,178.4423357,235.8152197,207.2090275
ENSG00000018625,16.46942533,10.5263561,3.841691228,2.19171057,37.83422881,60.67039415,32.83503059,26.88117113
ENSG00000018699,213.0045676,244.9770146,479.1137774,442.7255352,805.8690736,842.2478247,1062.66099,1034.925089
ENSG00000018869,99.91451369,98.56497073,90.55415037,79.77826476,0,0,0,0
ENSG00000019102,2.744904222,0.956941463,1.646439098,6.136789597,34.05080593,42.82616058,41.79003893,25.76112233
ENSG00000019144,656.58109,616.2703024,367.7047318,407.219824,418.6987988,463.9500729,683.5656368,645.1481071
ENSG00000019169,0.548980844,1.435412195,1.097626065,0.876684228,45.40107457,49.96385401,89.55008342,58.24253745
ENSG00000019186,0,0,0.548813033,0,229.5276548,249.81927,304.4702836,271.0518089
ENSG00000019485,26.90006138,22.96659512,33.47759499,29.36892164,211.8716813,185.5800292,244.770228,241.9305402
ENSG00000019505,7.685731822,8.612473171,11.52507368,6.575131711,35.31194689,28.55077372,35.82003337,36.96161031
ENSG00000019549,430.9499629,473.6860244,249.7099298,219.6093991,915.5883372,799.4216641,635.8055923,676.5094735
ENSG00000019582,2.744904222,3.827765854,3.841691228,5.260105369,8.827986722,3.568846715,8.955008342,6.720292783
ENSG00000019991,0,0,0,0,87.01872626,57.10154744,47.76004449,54.88239106
ENSG00000019995,933.8164164,871.2952024,688.2115428,659.7048816,1441.484118,1113.480175,719.3856701,770.5935724
ENSG00000020129,484.2011048,575.6002902,667.3566476,700.9090404,377.0811471,413.9862189,447.7504171,376.3363958
ENSG00000020181,2.195923378,2.87082439,9.329821553,5.260105369,41.61765169,64.23924087,119.4001112,123.2053677
ENSG00000020256,775.7099332,716.2706854,717.8474466,742.9898833,880.2763903,1006.414774,996.9909287,1060.686211
ENSG00000020426,612.1136416,550.2413415,641.5624351,547.4893004,2753.070716,2491.055007,2510.387338,2441.706378
ENSG00000020577,90.58183933,66.02896098,37.86809925,46.9026062,6902.224476,6216.930977,2501.43233,2336.421791
ENSG00000020633,0,0,1.646439098,2.19171057,3.783422881,3.568846715,2.985002781,5.600243986
ENSG00000020922,718.0669445,766.5101122,1098.723691,836.7950957,413.654235,471.0877663,641.7755978,566.7446914
ENSG00000021300,5902.64204,5575.140966,4870.166851,5461.304399,393.4759796,399.7108321,447.7504171,406.5777134
ENSG00000021355,0,0,2.19525213,0.438342114,906.7603504,849.3855181,501.4804671,567.8647401
ENSG00000021461,12.07757858,15.31106341,24.69658646,21.04042147,0,0,0,0
ENSG00000021488,9.332674356,6.698590244,3.292878195,4.383421141,1.26114096,3.568846715,0,2.240097594
ENSG00000021574,506.1603386,549.7628707,563.0821714,486.5597466,1271.230088,1249.09635,1179.076098,1105.488163
ENSG00000021645,42.82050587,25.35894878,45.5514817,41.64250083,279.9732932,224.837343,232.8302169,235.2102474
ENSG00000021762,752.1037569,742.5865756,1390.143411,1529.813978,74.40731666,71.3769343,128.3551196,119.8452213
ENSG00000021776,1592.59343,1687.0878,1955.420835,1643.782928,3070.878238,2812.251211,2644.712464,2732.919065
ENSG00000021826,1109.490287,1065.55432,1426.913885,1165.113339,619.2202115,578.1531678,701.4756534,701.150547
ENSG00000022267,3.293885067,2.87082439,0.548813033,0.876684228,1846.310366,1605.981022,1211.911129,1217.493042
ENSG00000022277,1023.300294,1035.410663,1139.335856,1099.362022,1449.050963,1359.730598,1388.026293,1346.298654
ENSG00000022355,0,0,0.548813033,0,1.26114096,3.568846715,8.955008342,3.360146391
ENSG00000022556,655.4831283,697.1318561,912.6760731,979.6946249,0,0,0,0
ENSG00000022567,183.9085829,174.6418171,209.0977654,233.6363468,40.35651073,42.82616058,128.3551196,97.44424535
ENSG00000022840,1957.665691,2007.18472,1807.241316,1948.430697,1778.208754,1795.129898,1385.04129,1332.858069
ENSG00000022976,269.0006138,284.2116146,383.6203098,344.0985595,68.10161185,96.3588613,125.3701168,152.3266364
ENSG00000023041,1684.822212,1463.163498,1388.496972,1221.22113,1823.609829,1763.010277,1486.531385,1668.872708
ENSG00000023171,8.783693511,3.827765854,6.036943358,2.630052684,4556.502289,3690.187503,3447.678212,3490.072052
ENSG00000023191,568.195174,533.4948659,645.9529393,868.3557279,1147.638274,1184.857109,1220.866137,1125.649041
ENSG00000023228,3398.191427,3475.611395,4276.35115,3817.521471,2893.057363,2658.790803,2596.952419,2754.199992
ENSG00000023287,2486.883225,2248.333968,2188.666374,1798.956036,1852.616071,1556.017168,1146.241068,1248.854409
ENSG00000023318,1999.937216,2180.869595,3379.590654,2911.906664,2662.268567,2865.783912,1805.926682,1892.882467
ENSG00000023330,2391.360558,2480.392273,1689.795327,1589.866848,448.9661819,410.4173722,382.0803559,448.0195189
ENSG00000023445,322.2517557,352.1544585,700.8342426,572.4748009,790.7353821,603.1350948,492.5254588,532.0231786
ENSG00000023516,2680.124483,2699.053398,2358.249601,2033.469067,805.8690736,813.697051,805.9507508,829.9561587
ENSG00000023572,661.5219176,736.3664561,691.504421,580.364959,192.9545669,139.1850219,194.0251807,178.0877587
ENSG00000023608,557.2155571,554.5475781,403.3775789,305.5244535,3004.037767,2494.623854,2295.467138,2246.817887
ENSG00000023697,417.2254418,406.700122,546.0689674,532.5856686,826.047329,945.7443794,802.965748,740.3522549
ENSG00000023734,7438.690442,7284.71689,9021.388629,8501.20696,2138.895069,1802.267591,2164.127016,2151.613739
ENSG00000023839,9.8816552,9.569414634,8.781008521,5.260105369,27.74510113,14.27538686,20.89501946,30.24131752
ENSG00000023892,337.0742385,331.5802171,446.1849955,518.5587209,475.450142,574.5843211,758.1907063,804.1950363
ENSG00000023902,82.34712667,63.15813659,25.79421253,52.60105369,549.8574587,499.6385401,552.2255144,518.5825931
